dassco:taxonID	dassco:name	dassco:author	dassco:fullname	dassco:epithet	dassco:rankid	dassco:extinct	dwc:taxonID	dwc:scientificName	dwc:scientificNameAuthorship	dwc:parentNameUsageID	dwc:parentNameUsage	dwc:acceptedNameUsageID	dwc:acceptedNameUsage	dwc:taxonomicStatus	dwc:taxonRank	sp:taxonID	sp:fullname	sp:author	sp:rankid	sp:rankname	sp:parentname	sp:taxonnr	sp:taxonnrsource
11de58b37d9ffa5061604670933718b1	Valeriana		Valeriana 		180	false										6127417	Valeriana		180	Genus	Valerianaceae		
4e1623998fc7f347b0d03101ecfcb3e3	Valerianella		Valerianella 		180	false										6127421	Valerianella		180	Genus	Valerianaceae		
2ee3419764e6c64d5056d754e068a1b9	Vanasushava		Vanasushava 		180	false										1159336	Vanasushava		180	Genus	Apiaceae		
4754c49413efe5403e2a6b342c3fbaea	Vanda		Vanda 		180	false										1156871	Vanda		180	Genus	Orchidaceae		
03852d73a795e06aa75d86e818f3871d	Vandilla		Vandilla 		180	false										6180965	Vandilla		180	Genus	Scrophulariaceae		
39bdaccfaadd870205c6f0f2d3c48cbd	Vangueria		Vangueria 		180	false										1169875	Vangueria		180	Genus	Rubiaceae		
741c4c2236c7dd3403b5f3f882c51282	Vanilla		Vanilla 		180	false										1156986	Vanilla		180	Genus	Orchidaceae		
e643bdd6d2324a34cd5b49c5f76c2e15	Vanillosmopsis		Vanillosmopsis 		180	false										1162753	Vanillosmopsis		180	Genus	Asteraceae		
e96466c68a0477a8cfcc6fe95dd073f8	Varronia		Varronia 		180	false										1163334	Varronia		180	Genus	Boraginaceae		
361dce55948d66ff71a7d834a41aa987	Varthemia		Varthemia 		180	false										1159423	Varthemia		180	Genus	Asteraceae		
a6a30d251364f12083c217b7ef65c09c	Vasivaea		Vasivaea 		180	false										6127254	Vasivaea		180	Genus	Tiliaceae		
f1a478e61773a1a850547b114573d44b	Vateria		Vateria 		180	false										1177825	Vateria		180	Genus	Dipterocarpaceae		
d1bca47920cc62aefd31d00fa4b44d75	Vavaea		Vavaea 		180	false										1155195	Vavaea		180	Genus	Meliaceae		
8507b27c45dc1436c9d05dc350dc99a4	Vavanga		Vavanga 		180	false										1170162	Vavanga		180	Genus	Rubiaceae		
169bf4df810568ebc11f250ba491aca4	Velaea		Velaea 		180	false										1159338	Velaea		180	Genus	Apiaceae		
af6fa9af3bac25aa8665a825f4000434	Velezia		Velezia 		180	false										1163840	Velezia		180	Genus	Caryophyllaceae		
9e4fa0c6bf6fbf5be8d1a528140da308	Vellozia		Vellozia 		180	false										1157688	Vellozia		180	Genus	Velloziaceae		
39b634725de79522b17be9a70c184cfc	Verbascum		Verbascum 		180	false										1172704	Verbascum		180	Genus	Scrophulariaceae		
b775e3e4d64368f0411fd9640f1e10a3	Verbena		Verbena 		180	false										1173991	Verbena		180	Genus	Verbenaceae		
bdea505306de905113eaa3e872f1809d	Verbesina		Verbesina 		180	false										1159479	Verbesina		180	Genus	Asteraceae		
5af58b0a3ef51cad18328a73566d2ce6	Vereia		Vereia 		180	false										1155356	Vereia		180	Genus	Crassulaceae		
d0c0affabd89747a20c8d1a8ef059782	Verlotia		Verlotia 		180	false										6174697	Verlotia		180	Genus	Apocynaceae		
bb2f1cb0e54db29c74f36f602dd205fc	Vernonia		Vernonia 		180	false										1159803	Vernonia		180	Genus	Asteraceae		
eb019529d6e8f0febf746094c3675deb	Veronica		Veronica 		180	false										365664	Veronica		180	Genus	Scrophulariaceae		
1d5f9743f8667bafe5978e456856cd7c	Vesicaria		Vesicaria 		180	false										432952	Vesicaria		180	Genus	Brassicaceae		
747712d339f745a7bdace10d36fe5ab0	Vetiveria		Vetiveria 		180	false										1159298	Vetiveria		180	Genus	Poaceae		
93733b0fd8f67cd5fab75c284049cede	Veyretia		Veyretia 		180	false										1157494	Veyretia		180	Genus	Orchidaceae		
447e9435c8ffbdf1888c0abf25de7fe1	Viburnum		Viburnum 		180	false										6120140	Viburnum		180	Genus	Caprifoliaceae		
f874a1426a882416967a816a7d4a79c0	Vicia		Vicia 		180	false										365680	Vicia		180	Genus	Fabaceae		
3dc8af6e567f499ac376604fed124eb2	Vietsenia		Vietsenia 		180	false										1178195	Vietsenia		180	Genus	Melastomataceae		
bc9fa3eecd459c8c5e11c2712057e7b8	Vigna		Vigna 		180	false										1167836	Vigna		180	Genus	Fabaceae		
fbfeace1cd2d43be79aa3bc2dc1dc195	Viguiera		Viguiera 		180	false										1162148	Viguiera		180	Genus	Asteraceae		
23c840a1a44a8211bf6d21a2535504d4	Vilfa		Vilfa 		180	false										1158866	Vilfa		180	Genus	Poaceae		
80a27dc70afcc0b72c91dad81da757d2	Villadia		Villadia 		180	false										1155348	Villadia		180	Genus	Crassulaceae		
d3da01e72b9bd4df5b26cbe395fc8733	Villamillia		Villamillia 		180	false										6179649	Villamillia		180	Genus	Phytolaccaceae		
1e7b2fed782588dcbee01e146a0fcf41	Villocuspis		Villocuspis 		180	false										1167032	Villocuspis		180	Genus	Sapotaceae		
5fb7ac6a2cce68985343088c84f328f4	Vinca		Vinca 		180	false										1168954	Vinca		180	Genus	Apocynaceae		
