dassco:taxonID	dassco:name	dassco:author	dassco:fullname	dassco:epithet	dassco:rankid	dassco:extinct	dwc:taxonID	dwc:scientificName	dwc:scientificNameAuthorship	dwc:parentNameUsageID	dwc:parentNameUsage	dwc:acceptedNameUsageID	dwc:acceptedNameUsage	dwc:taxonomicStatus	dwc:taxonRank	sp:taxonID	sp:fullname	sp:author	sp:rankid	sp:rankname	sp:parentname	sp:taxonnr	sp:taxonnrsource
c5d67d4bd6109fce6ef3a10940ae80f3	Potamogeton ser.abbreviatus	Hagstr.	Potamogeton ser.abbreviatus Hagstr.		200	false										6180325	Potamogeton ser.abbreviatus Hagstr.		200	Series	Potamogeton		
f7377c26272392d7c1d9d6a2342af0e3	Acacia pennata subsp. kerrii I.C. Nielsen	I.C.Nielsen	Acacia pennata subsp. kerrii I.C. Nielsen I.C.Nielsen		230	false										6121677	Acacia pennata subsp. kerrii I.C. Nielsen		230	Subspecies	Acacia pennata		
e7537606fce0a268e4b376bb3403a0c8	Acantholimon macranthum subsp. macranthum	Rech. f. & Køie	Acantholimon macranthum subsp. macranthum Rech. f. & Køie		230	false										6125165	Acantholimon macranthum subsp. macranthum Rech.f. & Köie		230	Subspecies	Acantholimon macranthum		
4738181184d086406a8457852fb555a3	Acer italum subsp. hyrcanum	Pax	Acer italum subsp. hyrcanum Pax		230	false										6173763	Acer italum subsp. hyrcanum Pax		230	Subspecies	Acer italum		
30f35a2a8b51fad60ceb4fcab73bb7f6	Achillea grandifolia subsp. hellenica	Kit Tan et al.	Achillea grandifolia subsp. hellenica Kit Tan et al.		230	false										6128620	Achillea grandifolia subsp. hellenica Kit Tan et al.		230	Subspecies	Achillea grandifolia		
ff079bb150c3be2c38f313b78b9af131	Achillea melefolium subsp. borealis		Achillea melefolium subsp. borealis 		230	false										4052347	Achillea melefolium subsp. borealis		230	Subspecies	Achillea melefolium		
72875f90eb950b831b12154b1158248f	Achillea millefolia subsp. borealis		Achillea millefolia subsp. borealis 		230	false										4052355	Achillea millefolia subsp. borealis		230	Subspecies	Achillea millefolia		
1f02328fe49df1825e68f24400ac72f1	Achillea millefolium subsp. borealis		Achillea millefolium subsp. borealis 		230	false										2073851	Achillea millefolium subsp. borealis		230	Subspecies	Achillea millefolium		
62e765e9f3d57af814ecf581c7ce4205	Achillea millefolium subsp. laminosa		Achillea millefolium subsp. laminosa 		230	false										4052350	Achillea millefolium subsp. laminosa		230	Subspecies	Achillea millefolium		
80e03084da77110344d8ecea7061bf04	Achillea millefolium subsp. lanulosa		Achillea millefolium subsp. lanulosa 		230	false										2085969	Achillea millefolium subsp. lanulosa		230	Subspecies	Achillea millefolium		
058e06f11459d340749666ab2bb4babe	Adenostyles alliariae subsp. pyrenaica (Lange) P. Fourn.	(Lange) P.Fourn.	Adenostyles alliariae subsp. pyrenaica (Lange) P. Fourn. (Lange) P.Fourn.		230	false										6118643	Adenostyles alliariae subsp. pyrenaica (Lange) P. Fourn.		230	Subspecies	Adenostyles alliariae		
b9ecf5fe6e9d42a837f99dd8a97fdd85	Adonis flammea subsp. polypetala	(Lange) Steinberg	Adonis flammea subsp. polypetala (Lange) Steinberg		230	false										6125731	Adonis flammea subsp. polypetala (Lange) Steinberg		230	Subspecies	Adonis flammea		
b60dd660e23f3d90483ea4a48cd20a69	Aethionema speciosum subsp. compactum	Hartvig & Strid	Aethionema speciosum subsp. compactum Hartvig & Strid		230	false										6119933	Aethionema speciosum subsp. compactum Hartvig & Strid		230	Subspecies	Aethionema speciosum		
f43d07b7fe17beace73060d26c00bf10	Agrostis canina subsp. montana		Agrostis canina subsp. montana 		230	false										365962	Agrostis canina subsp. montana		230	Subspecies	Agrostis canina		
548cd1ab445fbad5f95994ec583af496	Agrostis coarctata subsp. hyperborea		Agrostis coarctata subsp. hyperborea 		230	false										367181	Agrostis coarctata subsp. hyperborea		230	Subspecies	Agrostis coarctata		
c7215acdafee8b895818b809447708c5	Alangium lamarckii subsp. decapetalum	Lam.	Alangium lamarckii subsp. decapetalum Lam.		230	false										6173796	Alangium lamarckii subsp. decapetalum Lam.		230	Subspecies	Alangium lamarckii		
9bb77446ca2a1b2d996b415a0ca89826	Alanguim lamarckii subsp. decapetalum	Lam.	Alanguim lamarckii subsp. decapetalum Lam.		230	false										6173799	Alanguim lamarckii subsp. decapetalum Lam.		230	Subspecies	Alanguim lamarckii		
a1729a289e4f68208ffabf7403ad72f4	Alchemilla coruscans subsp. subpectinata	Buser	Alchemilla coruscans subsp. subpectinata Buser		230	false										6125946	Alchemilla coruscans subsp. subpectinata Buser		230	Subspecies	Alchemilla coruscans		
ad701acd98cbe6820eb736680f2ed8ec	Allium senescens subsp. montanum		Allium senescens subsp. montanum 		230	false										4105466	Allium senescens subsp. montanum		230	Subspecies	Allium senescens		
b483a8f1ffd309ca47f024012b79b02d	Alternanthera filifolia subsp. glaucescens (Hook. f.) Eliasson	(Hook.fil.) Eliasson	Alternanthera filifolia subsp. glaucescens (Hook. f.) Eliasson (Hook.fil.) Eliasson		230	false										6117656	Alternanthera filifolia subsp. glaucescens (Hook. f.) Eliasson		230	Subspecies	Alternanthera filifolia		
0eca1df4149d24333957ac492f7f50b4	Amaranthus graecizans subsp. silvestris		Amaranthus graecizans subsp. silvestris 		230	false										2091072	Amaranthus graecizans subsp. silvestris		230	Subspecies	Amaranthus graecizans		
c361b213fddece635fb02e7568ad6de8	Amaranthus hybridus subsp. cruentus	Not on sheet	Amaranthus hybridus subsp. cruentus Not on sheet		230	false										6117673	Amaranthus hybridus subsp. cruentus		230	Subspecies	Amaranthus hybridus		
828bee198429d3723526152447029850	Ammodaucus leucotrichus subsp. nanocarpus	E. Beltrán	Ammodaucus leucotrichus subsp. nanocarpus E. Beltrán		230	false										6117961	Ammodaucus leucotrichus subsp. nanocarpus E. Beltrán		230	Subspecies	Ammodaucus leucotrichus		
f5d643eafcb4349c1e91adbd9e78a484	Andromeda polifolia subsp. glaucophylla		Andromeda polifolia subsp. glaucophylla 		230	false										365984	Andromeda polifolia subsp. glaucophylla		230	Subspecies	Andromeda polifolia		
c19b2055ec59ddcff7ae67ef8035e707	Angelica archangelica subsp. norvegica		Angelica archangelica subsp. norvegica 		230	false										365979	Angelica archangelica subsp. norvegica		230	Subspecies	Angelica archangelica		
e8910b47cb8991e0d5878a5c6124e961	Antennaria alpina subsp. canescens		Antennaria alpina subsp. canescens 		230	false										2077845	Antennaria alpina subsp. canescens		230	Subspecies	Antennaria alpina		
fea29c55250640133196d7bb788b9cad	Antennaria alpina subsp. porsildii		Antennaria alpina subsp. porsildii 		230	false										2077854	Antennaria alpina subsp. porsildii		230	Subspecies	Antennaria alpina		
80973a8198d7c796d536d95bc679e470	Anthoxanthum odoratum subsp. alpinum		Anthoxanthum odoratum subsp. alpinum 		230	false										365919	Anthoxanthum odoratum subsp. alpinum		230	Subspecies	Anthoxanthum odoratum		
9b7c15177c914982706a5eff718ca1cf	Anthyllis dillenii subsp. praepropera	A. Kern.	Anthyllis dillenii subsp. praepropera A. Kern.		230	false										6177251	Anthyllis dillenii subsp. praepropera A. Kern.		230	Subspecies	Anthyllis dillenii		
6bb1df3a5623a92b891e86e92240ed89	Arctostaphylos uva-ursi subsp. coactilis		Arctostaphylos uva-ursi subsp. coactilis 		230	false										2099234	Arctostaphylos uva-ursi subsp. coactilis		230	Subspecies	Arctostaphylos uva-ursi		
79a2778813cb9c2f576acc4ee3c6d400	Arenaria ciliata subsp. pseudofrigada		Arenaria ciliata subsp. pseudofrigada 		230	false										4076047	Arenaria ciliata subsp. pseudofrigada		230	Subspecies	Arenaria ciliata		
bcaa54398eaddbedbb5ef9c67c40a398	Arenaria ciliata subsp. pseudofrigida		Arenaria ciliata subsp. pseudofrigida 		230	false										2094324	Arenaria ciliata subsp. pseudofrigida		230	Subspecies	Arenaria ciliata		
cfc9b08ad5bbbb1b5080cb2331ea9594	Arenaria ciliata subsp. psuedofrigida		Arenaria ciliata subsp. psuedofrigida 		230	false										4089007	Arenaria ciliata subsp. psuedofrigida		230	Subspecies	Arenaria ciliata		
f81fb6818a91b814b70c64f0feb5630d	Argemone munita subsp. gracilenta	(Greene) Schwarzbach	Argemone munita subsp. gracilenta (Greene) Schwarzbach		230	false										6124953	Argemone munita subsp. gracilenta (Greene) Schwarzbach		230	Subspecies	Argemone munita		
c5fd16318b31eb7a290a62044cd925c6	Armeria maritima subsp. labradorica		Armeria maritima subsp. labradorica 		230	false										4051665	Armeria maritima subsp. labradorica		230	Subspecies	Armeria maritima		
e093d9e5dbea0e3e3c67824e534b77fc	Armeria maritima subsp. sibirica		Armeria maritima subsp. sibirica 		230	false										4051673	Armeria maritima subsp. sibirica		230	Subspecies	Armeria maritima		
edb879176e4768d721e52990edb577cf	Armeria scabra subsp. labradorica		Armeria scabra subsp. labradorica 		230	false										4051664	Armeria scabra subsp. labradorica		230	Subspecies	Armeria scabra		
53d60824f0cc69a41e27fb3b29aa5843	Armeria scabra subsp. sibirica		Armeria scabra subsp. sibirica 		230	false										367731	Armeria scabra subsp. sibirica		230	Subspecies	Armeria scabra		
96a3e5f95efb2bdcb1353b380759c08c	Arnica alpina subsp. angustifolia		Arnica alpina subsp. angustifolia 		230	false										367090	Arnica alpina subsp. angustifolia		230	Subspecies	Arnica alpina		
eb11024b0f3ebe15a735719541defcb6	Arnica angustifolium subsp. angustifolia		Arnica angustifolium subsp. angustifolia 		230	false										367733	Arnica angustifolium subsp. angustifolia		230	Subspecies	Arnica angustifolium		
bee67e72d722f583207ace7673ed07f4	Artemisia latifolia subsp. laxa	(Besser) Wendelb.	Artemisia latifolia subsp. laxa (Besser) Wendelb.		230	false										6118689	Artemisia latifolia subsp. laxa (Besser) Wendelb.		230	Subspecies	Artemisia latifolia		
ab79b4af46488c5f3ef8006adb1d858b	Artemisia vulgaris subsp. mexicana		Artemisia vulgaris subsp. mexicana 		230	false										2082161	Artemisia vulgaris subsp. mexicana		230	Subspecies	Artemisia vulgaris		
d6b99cce30f5760adb0d1fed8e99d744	Aspalathus juniperina subsp. gracilifolia R. Dahlgren	(R.Dahlgren) R.Dahlgren	Aspalathus juniperina subsp. gracilifolia R. Dahlgren (R.Dahlgren) R.Dahlgren		230	false										6114975	Aspalathus juniperina subsp. gracilifolia R.Dahlgren		230	Subspecies	Aspalathus juniperina		
967d2d5bc176041eebce6d4ddd9ee0fe	Astracantha ptilocephala subsp. ptilocephala	Not on Sheet	Astracantha ptilocephala subsp. ptilocephala Not on Sheet		230	false										6177328	Astracantha ptilocephala subsp. ptilocephala		230	Subspecies	Astracantha ptilocephala		
9b2a7452ae80ca88b0bb2cbcbbc91fc7	Astracantha strictifolia subsp. trachyacanthos	(Fisch.) Zarre	Astracantha strictifolia subsp. trachyacanthos (Fisch.) Zarre		230	false										6177351	Astracantha strictifolia subsp. trachyacanthos (Fisch.) Zarre		230	Subspecies	Astracantha strictifolia		
289d7695b0ef137d8deae97128bb820a	Astragalus kulabensis subsp. faizabadensis	Sirj. & Rech. f.	Astragalus kulabensis subsp. faizabadensis Sirj. & Rech. f.		230	false										6177303	Astragalus kulabensis subsp. faizabadensis Sirj. & Rech.f.		230	Subspecies	Astragalus kulabensis		
2d82ca297040228b1f58cb673c6ca08d	Astragalus macropelmatus subsp. pseudobuchtormensis (Sirj. & Rech. f.) Podlech	(Širj. & Rech.f.) Podlech	Astragalus macropelmatus subsp. pseudobuchtormensis (Sirj. & Rech. f.) Podlech (Širj. & Rech.f.) Podlech		230	false										6121798	Astragalus macropelmatus subsp. pseudobuchtormensis (Sirj. & Rech.f.) Podlech		230	Subspecies	Astragalus macropelmatus		
26d606372764f86418bb25d2c4cfa5c3	Astragalus pailacanthus subsp. pailacanthus	Not on Sheet	Astragalus pailacanthus subsp. pailacanthus Not on Sheet		230	false										6177308	Astragalus pailacanthus subsp. pailacanthus		230	Subspecies	Astragalus pailacanthus		
600334dfcbfa533cdd88d12ba9a56b50	Astragalus tuberculosus subsp. mersinensis Sirj.	Širj.	Astragalus tuberculosus subsp. mersinensis Sirj. Širj.		230	false										6177353	Astragalus tuberculosus subsp. mersinensis Sirj.		230	Subspecies	Astragalus tuberculosus		
a8dc1d009215d45e41b64faf7b383d96	Astragalus zanskarensis subsp. oplites	(Parker) I. Deml	Astragalus zanskarensis subsp. oplites (Parker) I. Deml		230	false										6121877	Astragalus zanskarensis subsp. oplites (Parker) I. Deml		230	Subspecies	Astragalus zanskarensis		
7cfb9f0b4197f3383aae75edbc1589fb	Atriplex longipes subsp. praecox		Atriplex longipes subsp. praecox 		230	false										4051554	Atriplex longipes subsp. praecox		230	Subspecies	Atriplex longipes		
29ea82c642218aea68bb1b3cca28f69e	Avena barbata subsp. lusitanica	(Tab. Mor.) Romero	Avena barbata subsp. lusitanica (Tab. Mor.) Romero		230	false										6179845	Avena barbata subsp. lusitanica (Tab. Mor.) Romero		230	Subspecies	Avena barbata		
58645f516b1c6d5e17df81fed980ebca	Barleria fulvostellata subsp. axilaris	I. Darbysh.	Barleria fulvostellata subsp. axilaris I. Darbysh.		230	false										6174246	Barleria fulvostellata subsp. axilaris I.Darbysh.		230	Subspecies	Barleria fulvostellata		
4bc3ccd68f43b096f2734823819e19a3	Barleria prionitis subsp. appressa (Forssk.) Brummitt & J.R.I. Wood	(Forssk.) Brummitt & J.R.I.Wood	Barleria prionitis subsp. appressa (Forssk.) Brummitt & J.R.I. Wood (Forssk.) Brummitt & J.R.I.Wood		230	false										6116247	Barleria prionitis subsp. appressa (Forssk.) Brummitt & J.R.I. Wood		230	Subspecies	Barleria prionitis		
c7a46a30ac51a735005100bee27aa642	Bauhinia bidentata subsp. cornuta	(Miq.) K. Larsen & S.S. Larsen	Bauhinia bidentata subsp. cornuta (Miq.) K. Larsen & S.S. Larsen		230	false										6121890	Bauhinia bidentata subsp. cornuta (Miq.) K. Larsen & S.S. Larsen		230	Subspecies	Bauhinia bidentata		
c9a415e555b36d760f47c713407fc5a4	Betonica officinalis subsp. velibitica	(A. Kern.) Nyman	Betonica officinalis subsp. velibitica (A. Kern.) Nyman		230	false										6178109	Betonica officinalis subsp. velibitica (A. Kern.) Nyman		230	Subspecies	Betonica officinalis		
578f54d4201ec16089bd1207e3b0bfd8	Betula nana subsp. flabellifolia		Betula nana subsp. flabellifolia 		230	false										1578630	Betula nana subsp. flabellifolia		230	Subspecies	Betula nana		
25c644567fc43dc7c3a2847a0c7f326d	Betula nana subsp. flabellifonius		Betula nana subsp. flabellifonius 		230	false										4051997	Betula nana subsp. flabellifonius		230	Subspecies	Betula nana		
4ed5e8f5a2e8d21879d88ee8031ca08e	Betula pubescens subsp. tortuosa		Betula pubescens subsp. tortuosa 		230	false										1578716	Betula pubescens subsp. tortuosa		230	Subspecies	Betula pubescens		
e440cabb07ad7698f03974bb1464d578	Braya humilis subsp. arctica		Braya humilis subsp. arctica 		230	false										1568549	Braya humilis subsp. arctica		230	Subspecies	Braya humilis		
d7965c51bc28cb6af3628e4d560d6960	Bromus benekenii subsp. benekeni	(Lange) Lindb.	Bromus benekenii subsp. benekeni (Lange) Lindb.		230	false										6182327	Bromus benekenii subsp. benekeni (Lange) Lindb.		230	Subspecies	Bromus benekenii		
7d1955fb3104bb11786584340b6b2ed0	Bromus hordeaceus subsp. thominei	(Hardouin) Maire	Bromus hordeaceus subsp. thominei (Hardouin) Maire		230	false										6128807	Bromus hordeaceus subsp. thominei (Hardouin) Maire		230	Subspecies	Bromus hordeaceus		
2f3f55935b6382939a8478539dfa0ba7	Bromus ramosus subsp. benekenii	(Lange) Lindb.	Bromus ramosus subsp. benekenii (Lange) Lindb.		230	false										6182324	Bromus ramosus subsp. benekenii (Lange) Lindb.		230	Subspecies	Bromus ramosus		
0a7176341d72bd801090226dc5130513	Brunfelsia obovata subsp. obovata	Not on Sheet	Brunfelsia obovata subsp. obovata Not on Sheet		230	false										6126884	Brunfelsia obovata subsp. obovata		230	Subspecies	Brunfelsia obovata		
fec1da9daa40349e966591b969d7de3a	Bumelia obtusifolia subsp. excelsa	(A. DC.) Cronq.	Bumelia obtusifolia subsp. excelsa (A. DC.) Cronq.		230	false										6127599	Bumelia obtusifolia subsp. excelsa (A.DC.) Cronq.		230	Subspecies	Bumelia obtusifolia		
8369b9e24173dd79f85f4aa66756094d	Calyptrogyne ghiesbregtiana subsp. glauca	(Oerst.) A.J. Hend.	Calyptrogyne ghiesbregtiana subsp. glauca (Oerst.) A.J. Hend.		230	false										6182204	Calyptrogyne ghiesbregtiana subsp. glauca (Oerst.) A.J. Hend.		230	Subspecies	Calyptrogyne ghiesbregtiana		
c5dcdb2d0683185c7b28bd866cf66165	Camelina sativa subsp. glabrata		Camelina sativa subsp. glabrata 		230	false										367800	Camelina sativa subsp. glabrata		230	Subspecies	Camelina sativa		
8e8fa523bb3e4c071f7ddfa19f39af96	Campanula gieseckiana subsp. groenlandica		Campanula gieseckiana subsp. groenlandica 		230	false										4052388	Campanula gieseckiana subsp. groenlandica		230	Subspecies	Campanula gieseckiana		
2e478175726edd5d0eb1127259876b9d	Campanula rotundifola subsp. groenlandica		Campanula rotundifola subsp. groenlandica 		230	false										4088651	Campanula rotundifola subsp. groenlandica		230	Subspecies	Campanula rotundifola		
47763d206bb48eb47793fd3d71500fdb	Campanula rotundifolia subsp. groenlandica		Campanula rotundifolia subsp. groenlandica 		230	false										3108325	Campanula rotundifolia subsp. groenlandica		230	Subspecies	Campanula rotundifolia		
cbaf08420a4416fab5f6296793cebb22	Cardamine pratensis subsp. polemonioides		Cardamine pratensis subsp. polemonioides 		230	false										367782	Cardamine pratensis subsp. polemonioides		230	Subspecies	Cardamine pratensis		
e0610017416da137ee015331a2311f2f	Carex amblyorhyncha subsp. pseudolagopina		Carex amblyorhyncha subsp. pseudolagopina 		230	false										366064	Carex amblyorhyncha subsp. pseudolagopina		230	Subspecies	Carex amblyorhyncha		
a1e2182661ca2a4bf322670b9b96fc8b	Carex aquatilis subsp. stans		Carex aquatilis subsp. stans 		230	false										367524	Carex aquatilis subsp. stans		230	Subspecies	Carex aquatilis		
c01fc03ce5ece2dd8879b7dcc37407f0	Carex arctogena subsp. arctogena		Carex arctogena subsp. arctogena 		230	false										365416	Carex arctogena subsp. arctogena		230	Subspecies	Carex arctogena		
dbac2295f67d237323d6b0c57736467a	Carex bigelowii subsp. hyperborea		Carex bigelowii subsp. hyperborea 		230	false										367196	Carex bigelowii subsp. hyperborea		230	Subspecies	Carex bigelowii		
3b9459863cf96d617f57bee9d874fdd1	Carex bigelowii subsp. lyputons		Carex bigelowii subsp. lyputons 		230	false										367198	Carex bigelowii subsp. lyputons		230	Subspecies	Carex bigelowii		
8984eccaf92d8e812b62ed8c1848002d	Carex bigelowii subsp. nardeticola		Carex bigelowii subsp. nardeticola 		230	false										367195	Carex bigelowii subsp. nardeticola		230	Subspecies	Carex bigelowii		
00059d273ed0560c3c2bbc78f76c23c6	Carex capillaris subsp. boecheriana		Carex capillaris subsp. boecheriana 		230	false										367215	Carex capillaris subsp. boecheriana		230	Subspecies	Carex capillaris		
327495e05d58cea4033c329d8b284c78	Carex capillaris subsp. fuscidula		Carex capillaris subsp. fuscidula 		230	false										367212	Carex capillaris subsp. fuscidula		230	Subspecies	Carex capillaris		
802211936f8e8f1f10e9493e5c581d2a	Carex capillaris subsp. robusta		Carex capillaris subsp. robusta 		230	false										367219	Carex capillaris subsp. robusta		230	Subspecies	Carex capillaris		
be74f5c136e37821f293cb4b0e862b85	Carex capillaris subsp. robustior		Carex capillaris subsp. robustior 		230	false										367217	Carex capillaris subsp. robustior		230	Subspecies	Carex capillaris		
52a652d42c30c13244d1c62b9d763b19	Carex capitata subsp. arctogena		Carex capitata subsp. arctogena 		230	false										365413	Carex capitata subsp. arctogena		230	Subspecies	Carex capitata		
f5eb8a96fa47b98df5191bfeb524ae39	Carex fuliginosa subsp. misandra		Carex fuliginosa subsp. misandra 		230	false										3072723	Carex fuliginosa subsp. misandra		230	Subspecies	Carex fuliginosa		
837f41330ce1c67fcb64fdff70716424	Carex incurva subsp. arctica		Carex incurva subsp. arctica 		230	false										4088894	Carex incurva subsp. arctica		230	Subspecies	Carex incurva		
daffb41eaf3dfbe9525bc5f180b42240	Carex krausei subsp. porsildiana	(Polunin) Á. Löve & D. Löve	Carex krausei subsp. porsildiana (Polunin) Á. Löve & D. Löve		230	false										3073593	Carex krausei subsp. porsildiana (Polunin) Á. Löve & D. Löve		230	Subspecies	Carex krausei		
1423bf4257d9e3437e0cf9bf3a897394	Carex krausei subsp. porsildiana	(Polunin) Á. Löve & D. Löve	Carex krausei subsp. porsildiana (Polunin) Á. Löve & D. Löve		230	false										6118143	Carex krausei subsp. porsildiana (Polunin) Á. Löve & D. Löve		230	Subspecies	Carex krausei		
5858e9556970e86ccf4666aab7627d17	Carex krausei subsp. posildiana		Carex krausei subsp. posildiana 		230	false										367251	Carex krausei subsp. posildiana		230	Subspecies	Carex krausei		
2a66bc756b42922d058f7c3ab97a9032	Carex magellanica subsp. irrigua		Carex magellanica subsp. irrigua 		230	false										3074109	Carex magellanica subsp. irrigua		230	Subspecies	Carex magellanica		
334aba6ee67b77d76c5356c515df419f	Carex marina subsp. lagopina		Carex marina subsp. lagopina 		230	false										4075997	Carex marina subsp. lagopina		230	Subspecies	Carex marina		
0b8061e79d2e7e56c66646bd0a075588	Carex marina subsp. pseudolagopina (T.J. Sørensen) Böcher	(T.J.Sørensen) Böcher	Carex marina subsp. pseudolagopina (T.J. Sørensen) Böcher (T.J.Sørensen) Böcher		230	false										6118144	Carex marina subsp. pseudolagopina (T.J. Sørensen) Böcher		230	Subspecies	Carex marina		
1e7f8aae69e54280248ae60b1aaebb1b	Carex marina subsp. pseudolagopina		Carex marina subsp. pseudolagopina 		230	false										366059	Carex marina subsp. pseudolagopina		230	Subspecies	Carex marina		
85b8cd45face4fcf6edd4893a45eb7a0	Carex norvegica subsp. inserrulata		Carex norvegica subsp. inserrulata 		230	false										366960	Carex norvegica subsp. inserrulata		230	Subspecies	Carex norvegica		
61cb01d2b0f7c807702b29f0e8dbe22b	Carex rostrata subsp. rosundata		Carex rostrata subsp. rosundata 		230	false										367106	Carex rostrata subsp. rosundata		230	Subspecies	Carex rostrata		
ce10d0b6310e52b1722920d5aaa0ddc3	Carex salina subsp. cuspidata		Carex salina subsp. cuspidata 		230	false										4088827	Carex salina subsp. cuspidata		230	Subspecies	Carex salina		
cce73c68e4c22ba84e81e7e15632fc79	Carex salina subsp. obtusa A. Blytt	A.Blytt	Carex salina subsp. obtusa A. Blytt A.Blytt		230	false										6178247	Carex salina subsp. obtusa A. Blytt		230	Subspecies	Carex salina		
f622e00ea3ae75cd7aee9eba4657cfd0	Carex salina subsp. pallida	A. Blytt	Carex salina subsp. pallida A. Blytt		230	false										6178248	Carex salina subsp. pallida A. Blytt		230	Subspecies	Carex salina		
b9e9d2172b6d8109c5d816e182742e74	Carex speciosa subsp. latifolia T. Koyama	T.Koyama	Carex speciosa subsp. latifolia T. Koyama T.Koyama		230	false										6120846	Carex speciosa subsp. latifolia T. Koyama		230	Subspecies	Carex speciosa		
93c0d416470492710742ec5407e9d33e	Carex supina subsp. spaniocarpa		Carex supina subsp. spaniocarpa 		230	false										365853	Carex supina subsp. spaniocarpa		230	Subspecies	Carex supina		
d8bfe01eb87a8b1ea04e681d35075847	Carthamus lanatus subsp. baeticus	(Boiss. & Reuter) Nyman	Carthamus lanatus subsp. baeticus (Boiss. & Reuter) Nyman		230	false										6115980	Carthamus lanatus subsp. baeticus (Boiss. & Reuter) Nyman		230	Subspecies	Carthamus lanatus		
d63f8c78d1d0e2706dbcb981680b2796	Carthamus lanatus subsp. creticus	(L.) Hal.	Carthamus lanatus subsp. creticus (L.) Hal.		230	false										6171379	Carthamus lanatus subsp. creticus (L.) Hal.		230	Subspecies	Carthamus lanatus		
1b1b8ae4057c13cf162eda414ba085f1	Castilla elastica subsp. costaricana (Liebm.) C.C. Berg	(Liebm.) C.C.Berg	Castilla elastica subsp. costaricana (Liebm.) C.C. Berg (Liebm.) C.C.Berg		230	false										6124258	Castilla elastica subsp. costaricana (Liebm.) C.C. Berg		230	Subspecies	Castilla elastica		
8bd10598227b1da482f9081529ecbe3c	Centaurea athoa subsp. chelmea	Kit Tan et al.	Centaurea athoa subsp. chelmea Kit Tan et al.		230	false										6128583	Centaurea athoa subsp. chelmea Kit Tan et al.		230	Subspecies	Centaurea athoa		
b9180afbf587df3e5a4bb79647b44c72	Centaurea attica subsp. megarensis (Halácsy & Hayek ) Dostál	(Halácsy & Hayek) Dostál	Centaurea attica subsp. megarensis (Halácsy & Hayek ) Dostál (Halácsy & Hayek) Dostál		230	false										6174860	Centaurea attica subsp. megarensis (Halácsy & Hayek ) Dostál		230	Subspecies	Centaurea attica		
ae57d9c4b58ffcc0b35b3ef720f41783	Centaurea solstitialis subsp. adami		Centaurea solstitialis subsp. adami 		230	false										3095212	Centaurea solstitialis subsp. adami		230	Subspecies	Centaurea solstitialis		
760f3ecd4a90abd15c85cdf2a4a7d0d3	Cerastium alpinum subsp. lanatum		Cerastium alpinum subsp. lanatum 		230	false										3123857	Cerastium alpinum subsp. lanatum		230	Subspecies	Cerastium alpinum		
74c0e1721ecc4d4fcff3cea10ddb4f51	Cerastium alpinum subsp. lavotum		Cerastium alpinum subsp. lavotum 		230	false										4076046	Cerastium alpinum subsp. lavotum		230	Subspecies	Cerastium alpinum		
aa4db7405a745fcae2e6227241950ebf	Cerastium arcticum subsp. arcticum		Cerastium arcticum subsp. arcticum 		230	false										4076028	Cerastium arcticum subsp. arcticum		230	Subspecies	Cerastium arcticum		
9e3cd8d3926bc2924c68d8308b07c78b	Cerastium arcticum subsp. hyperboreum		Cerastium arcticum subsp. hyperboreum 		230	false										3123436	Cerastium arcticum subsp. hyperboreum		230	Subspecies	Cerastium arcticum		
31e5e84f882bdfde1d7445241ad9e899	Cerastium arcticum subsp. procerum		Cerastium arcticum subsp. procerum 		230	false										3123437	Cerastium arcticum subsp. procerum		230	Subspecies	Cerastium arcticum		
6d566aa5c8ab03ccdb8a491bcf501838	Cerastium caespitosum subsp. alpestre		Cerastium caespitosum subsp. alpestre 		230	false										367922	Cerastium caespitosum subsp. alpestre		230	Subspecies	Cerastium caespitosum		
05c5a46f6c7331ecf3278b802f1a6b0a	Cerastium fontanum subsp. Gart		Cerastium fontanum subsp. Gart 		230	false										432860	Cerastium fontanum subsp. Gart		230	Subspecies	Cerastium fontanum		
66c607ef8715779e5dd4a8230699b45f	Cerastium fontanum subsp. scandicum		Cerastium fontanum subsp. scandicum 		230	false										367932	Cerastium fontanum subsp. scandicum		230	Subspecies	Cerastium fontanum		
67397d680bfbbcfe69d7656f1e5beae8	Cerastium fontanum subsp. triviale		Cerastium fontanum subsp. triviale 		230	false										3123607	Cerastium fontanum subsp. triviale		230	Subspecies	Cerastium fontanum		
609e5a40c7917e692ba08c5c41acde10	Cerastium regelii subsp. caespitosum		Cerastium regelii subsp. caespitosum 		230	false										367917	Cerastium regelii subsp. caespitosum		230	Subspecies	Cerastium regelii		
43cbe41fc3bf9bb5ec2ee83e32e7afbd	Ceratocapnos claviculatus subsp. pictus	(Samp.) Lidén	Ceratocapnos claviculatus subsp. pictus (Samp.) Lidén		230	false										6122450	Ceratocapnos claviculatus subsp. pictus (Samp.) Lidén		230	Subspecies	Ceratocapnos claviculatus		
2d180c0a80c0507aa9ce4d0cedb62591	Cichorium endivia subsp. divaricatum (Schousb.) P.D. Sell	(Schousb.) P.D.Sell	Cichorium endivia subsp. divaricatum (Schousb.) P.D. Sell (Schousb.) P.D.Sell		230	false										6118828	Cichorium endivia subsp. divaricatum (Schousb.) P.D. Sell		230	Subspecies	Cichorium endivia		
